created_at,mint,symbol,refusal_reason,token_peak,token_label,inflow,trigger_mult,signature
2026-07-26 03:45:06.186735+00,5ksUcuk9uN4BVmv6HdhLJsm28nsCSsFGigbWzrsodFb2,/dream,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.798,dud,1.097,1.203,RUG_RISK
2026-07-26 03:47:09.367869+00,23dsM2U5a6TDurq2FRWXpuMjDA7ZQTH8ELBHYUiHABXA,fuck,live_kill engaged,2.830,winner,1.230,1.490,BASE
2026-07-26 03:58:01.995071+00,Kfh8VhKjMPt1U3zapmrYBqCJg3GniVMRdWs9rcR3q1b,/DREAM,pool 2096 below the 2500 depth floor (smart-money floor) — no exit at size,3.580,winner,1.275,1.621,MOON_FAST
2026-07-26 04:23:08.618312+00,AH3ozgSBKuzZbKGbJK5u57eSWQe1QbfyY4sFBkCGfja8,fluffy,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.942,rug,1.133,1.284,RUG_RISK
2026-07-26 04:52:20.710035+00,BcbuAEmVwQ4QWBNn1KQxcsJnpH39LGE76apE6XxQpump,BullPad,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),8.331,winner,1.327,1.665,RUG_RISK
2026-07-26 05:07:17.179992+00,FJfy3jwnvT7mBKjfRHZCGuHd7MzNAQDdgCpbW4Tu1uae,BullPad,entry retry refused — price ran >10% since first quote (chase guard),1.982,rug,1.096,1.200,MOON_SLOW
2026-07-26 05:07:23.334465+00,JBkf54vL7eWLAUoEVmRXFJb5Rwz9Xn3V8fV1ySEigEys,SYDNEY,MOON_STEADY — regime gate: 8h paper -28.9% on 15 — benched,5.167,winner,1.382,1.910,MOON_STEADY
2026-07-26 05:13:33.165818+00,EoRvNkGpVyCXebNcauUcmzCC1VWPR57RV2Vo9Gvo5C1G,BullPad,entry retry refused — price ran >10% since first quote (chase guard),10.996,winner,1.273,1.620,RUG_RISK
2026-07-26 05:13:56.783861+00,2Yuhfj9NLMCLrJTApCvxwYVgikXrorZfoFD858vvQsZq,1,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.779,dud,1.105,1.219,RUG_RISK
2026-07-26 06:28:09.087515+00,5uxihJgDDBZwh7CVJBZtFFbNEiki3wXozv1gcC5qpump,PSYBULL,"trigger 1.88× in the sensor slice (>1.65) — paper probes it, live declines (−$1.01/t measured)",6.142,winner,1.423,1.885,BASE
2026-07-26 06:34:19.243744+00,6gQWsyiJ1ktAWdtdhNAEjVWRwWGQ4txQ4r3U7PJHkssz,Boss,clone wave: Boss rugged or still open on another mint <60m — live refuses relaunches (paper keeps exploring),4.741,winner,1.113,1.237,MOON_SLOW
2026-07-26 06:46:13.174091+00,7PqXVhDAdGyQDVozwBtMfLPd5Z5unEDrM71rp495rCoQ,Miu,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.635,rug,1.125,1.266,RUG_RISK
2026-07-26 06:50:10.333927+00,9xNDSn34yQ8ncQSKZPj4vMPCWDjUZc6Paj2iFnAbrCNi,Bruno,"trigger 1.72× in the sensor slice (>1.65) — paper probes it, live declines (−$1.01/t measured)",11.744,winner,1.313,1.722,RISER
2026-07-26 06:53:17.688193+00,FQUzN4Zrua4xAfhLuHpufrho5qVEikvKohiENSitpump,Clavicular,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),2.021,winner,1.118,1.218,RUG_RISK
2026-07-26 07:09:48.942921+00,D95b8fts8djzEbHSqGcS8tUBLXDefbCk91VMmpCCpump,DINO,inflow 1.13× below the 1.15× band (71% vs 45% win),1.382,dud,1.130,1.241,MOON_SLOW
2026-07-26 07:54:17.149047+00,7eyUNHzJ6Tb4B2aH2iFbWWYH8ZspaYmrs7wbKr5F6fKX,BUSTER,pool 2319 below the 8000 depth floor — no exit at size,18.401,winner,1.387,1.924,MOON_STEADY
2026-07-26 08:28:03.639884+00,4fjxBswNYDqWsK29EKyco3gRxvfFNcK6oP7CsxSUwzvG,Tempo,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),2.345,winner,1.136,1.291,RUG_RISK
2026-07-26 08:28:44.546543+00,EnktuB6Qg1YwXZjtGLMnX85qfWuu1RPuQKe79Ja4B6x8,SMOKED,pool 2051 below the 8000 depth floor — no exit at size,10.545,winner,1.159,1.344,MOON_FAST
2026-07-26 08:31:05.699827+00,9sFXs4Y3FSP7wqayp1CqAzc14bEJxcvc5tqPZx4Vsvhm,Jimothy,clone wave: Jimothy rugged or still open on another mint <60m — live refuses relaunches (paper keeps exploring),7.617,winner,1.192,1.421,RISER
2026-07-26 08:36:54.014122+00,9nb2oQs2pdmWWuHnJL1K9Sfx8eowrqnT1QRWm9BDpump,TripleT,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.583,rug,1.216,1.474,RUG_RISK
2026-07-26 08:37:33.160999+00,2PwreecnK3tKiWPpD9VfNnembqx5U9PKHKYunscEcj43,Nong,clone wave: Nong rugged or still open on another mint <60m — live refuses relaunches (paper keeps exploring),3.456,winner,1.207,1.458,BASE
2026-07-26 08:40:22.370297+00,CvfFdqr8A5WeuAeui47G43RMED6gU9isd5e4RQNo6zLi,Knotjira,pool 1912 below the 2500 depth floor (smart-money floor) — no exit at size,1.637,rug,1.258,1.583,MOON_VIOLENT
2026-07-26 08:41:38.716943+00,9T4TnPviAXMB1iQXVX647CaYTsGg2sq1t22Kixgypump,MELLOW,"trigger 1.96× in the sensor slice (>1.65) — paper probes it, live declines (−$1.01/t measured)",9.544,winner,1.445,1.957,RUG_RISK
2026-07-26 08:49:12.480184+00,9NC4ZLqt1nj3cUsk5k93iEa75Hi8mS3vnd2V3LnVtWSz,Nong,clone wave: Nong rugged or still open on another mint <60m — live refuses relaunches (paper keeps exploring),1.789,rug,1.285,1.652,RISER
2026-07-26 08:56:21.59144+00,8D5xEcDXjoXcGuZw2fZx44zyV9Zcxdzw9YMkG2pUUeAT,Nong,clone wave: Nong rugged or still open on another mint <60m — live refuses relaunches (paper keeps exploring),1.889,dud,1.238,1.531,RISER
2026-07-26 08:57:15.580646+00,GdMUUKtf8qDB45vf9orH6iEztjmJj1hPRK265AzVCw1W,Nong,clone wave: Nong rugged or still open on another mint <60m — live refuses relaunches (paper keeps exploring),5.789,winner,1.215,1.476,RISER
2026-07-26 09:00:27.455664+00,HSBxJB3RtY5RgZzoNiAisNPb3egCRs5vGRQw5pMc9AGk,SalaryCat,clone wave: SalaryCat rugged or still open on another mint <60m — live refuses relaunches (paper keeps exploring),4.260,winner,1.351,1.827,RISER
2026-07-26 09:01:19.463697+00,AQQMxzjL4TmagA5Mh14MKPDJHwxdT9y1hsWSgAW1SfEy,SalaryCat,"trigger 1.90× in the sensor slice (>1.65) — paper probes it, live declines (−$1.01/t measured)",3.125,winner,1.386,1.903,BASE
2026-07-26 09:05:08.482871+00,DEbgrqNsbafLKddm6bT9DUpdS93zgpHEkYVASdwEpump,Omeleto,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),3.922,winner,1.303,1.607,RUG_RISK
2026-07-26 09:05:16.929433+00,ADpmryEo3RHX7nagCnBnotVwdydfhvGa5vXDY7KYbchv,GOAP,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),3.999,winner,1.246,1.502,RUG_RISK
2026-07-26 09:06:55.662641+00,4C62Ei8CELjpFqtTTCvFPzGPLJGm8uisCeMPWY7JdjAB,SalaryCat,clone wave: SalaryCat rugged or still open on another mint <60m — live refuses relaunches (paper keeps exploring),8.508,winner,1.234,1.521,BASE
2026-07-26 09:20:50.055927+00,DYFzZMEpHZbNNhNMK4zeUwDNzCFtERwWRTaYS7JtA4qW,RM,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.663,dud,1.107,1.225,RUG_RISK
2026-07-26 09:21:54.890667+00,J6NnAKSnh6djnvnWzBfiWkF3PZziznTt5DQhwS9RHTPt,Jimothy,clone wave: Jimothy rugged or still open on another mint <60m — live refuses relaunches (paper keeps exploring),4.354,winner,1.421,2.022,RUG_RISK
2026-07-26 09:22:50.201259+00,4fZ8qBhQQUyzNK9HiiitjjuGVf3gB85SuFggDZ3da9sK,SalaryCat,entry retry refused — price ran >10% since first quote (chase guard),13.120,winner,1.100,1.210,BASE
2026-07-26 09:23:48.746526+00,7Uu9QBgkgchMdzKmKgGNPDm94BKjQWBfTTAnapApbT2A,HOWLY,"trigger 1.74× in the sensor slice (>1.65) — paper probes it, live declines (−$1.01/t measured)",3.531,winner,1.318,1.738,RISER
2026-07-26 09:34:55.279269+00,6exiwtLUVrQovCuMAuHJhtpDgkMQtfanvUNkzGs4pump,dancedog,"inflow 1.14× below the 1.2× floor — sub-envelope crowd-pass ran −$0.81/t at size (F3 floor, ratified; paper probes it)",2.586,winner,1.135,1.255,RISER
2026-07-26 10:20:11.870023+00,DWgHHBrQ3TqCWcGc5WoiXRHr3HPgAruNwEXR7QFbPzXf,Doge,"trigger 1.66× in the sensor slice (>1.65) — paper probes it, live declines (−$1.01/t measured)",6.645,winner,1.323,1.661,MOON_STEADY
2026-07-26 10:21:43.945343+00,7785vBi7tUnBEjatxXY4dCBa39JBvnxayaBKgWoRHGd3,OBSOLETE,"trigger 1.79× in the sensor slice (>1.65) — paper probes it, live declines (−$1.01/t measured)",5.655,winner,1.350,1.789,RISER
2026-07-26 10:36:14.590305+00,eExtyKPPW5BFPwsHnThCY2VeC6sUijyMsGX8N86SQAy,Meaningles,"trigger 1.72× in the sensor slice (>1.65) — paper probes it, live declines (−$1.01/t measured)",7.808,winner,1.315,1.720,MOON_STEADY
2026-07-26 10:55:14.711485+00,3j9oRL95TFqjMg7eerZskwpraxNNtPa886Xzb9647Gvd,güiña,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),2.692,winner,1.182,1.396,RUG_RISK
2026-07-26 10:56:20.861974+00,AR9nwx9QHygBPvwdGXBFBVtDyT6FHuhdivmiNwPsGE1Z,OPENWEIGHT,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.258,rug,1.122,1.258,RUG_RISK
2026-07-26 11:07:01.512519+00,7QiUUUXLdKbvGFK1NYN4qnSt3h2aUHyDWusVgZFpump,aura,clone wave: aura rugged or still open on another mint <60m — live refuses relaunches (paper keeps exploring),2.825,winner,1.214,1.411,RUG_RISK
2026-07-26 11:12:33.835898+00,9FCrUtZCvjnKjporKwJs1g8h2zXFVWqnrWRucXXSV6qL,aura,clone wave: aura rugged or still open on another mint <60m — live refuses relaunches (paper keeps exploring),2.089,winner,1.099,1.207,RUG_RISK
2026-07-26 11:30:49.981475+00,3XJCC8KNzn44cnNQcS38YTZtjSmn9GrLLP7KjZBdX3au,AuraDog,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),14.517,winner,1.154,1.332,RUG_RISK
2026-07-26 11:33:48.239395+00,8whf8tQvSFJzhS1nV4FZWWbVS6SeDfx2ufKybXABpump,Sara,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),3.143,winner,1.455,1.941,RUG_RISK
2026-07-26 11:45:05.886774+00,D5W8Ytp6vHmj528PT2QyvSiDJQepAs7ByxA4zwvtvdYT,Rato,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.244,rug,1.115,1.244,RUG_RISK
2026-07-26 11:49:12.760071+00,3dx11u47qDTViH2aMZ4EMhwVG27GxL4kTdLhBpM1sXwN,MAGA,"trigger 1.71× in the sensor slice (>1.65) — paper probes it, live declines (−$1.01/t measured)",3.970,winner,1.305,1.709,BASE
2026-07-26 11:50:46.595543+00,24arNXobsrUfAFyidW2Ho9FizJULLy1hEpx61a9WRZuL,SalaryCat,clone wave: SalaryCat rugged or still open on another mint <60m — live refuses relaunches (paper keeps exploring),8.061,winner,1.342,1.801,RISER
2026-07-26 11:59:07.565489+00,3pr1hnjnb25dRg3Am2wuPLTRxSKXm8aFrzEas6Hd9R41,TikTok,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),3.990,winner,1.116,1.244,RUG_RISK
2026-07-26 12:02:15.269938+00,DbNo1gVcTU7UjqYoTMYinyvC8t4oimfrH6ScYyjopump,$PLBOOM,BASE — regime gate: thin sample (9) — waiting for paper to prove the turn,4.692,winner,1.240,1.482,BASE
2026-07-26 12:08:54.391316+00,3NdsADGBx4YTTegoEVMNHgGvdZXETQEjm5MEVo6CSPcw,DEBA,pool 1898 below the 2500 depth floor (smart-money floor) — no exit at size,33.218,winner,1.152,1.277,RUG_RISK
2026-07-26 12:15:13.668205+00,CwjgxjE53FHRkJZpcBi1jTScNjDhi8K9Sw8TEUqfEtbY,Sara,clone wave: Sara rugged or still open on another mint <60m — live refuses relaunches (paper keeps exploring),3.711,winner,1.178,1.385,RUG_RISK
2026-07-26 12:16:56.204638+00,GnpKQCgCWtdESBkVwSUR3pYk7gtVxgJQLeQtAwfUUBc8,来福,"trigger 1.67× in the sensor slice (>1.65) — paper probes it, live declines (−$1.01/t measured)",8.503,winner,1.290,1.666,RISER
2026-07-26 12:24:03.876808+00,B8kLxHw3SMCZb2vssJ699WP3ZcujcxohGGcKqNWHvZAK,SalaryCat,clone wave: SalaryCat rugged or still open on another mint <60m — live refuses relaunches (paper keeps exploring),1.615,dud,1.135,1.288,RUG_RISK
2026-07-26 12:24:07.040447+00,6CvkDhDVpJ7YisvwT926pf7uqRhPzHDAx7LgdPCgASZc,POT,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),3.058,winner,1.112,1.236,RUG_RISK
2026-07-26 12:29:08.392196+00,BsGY8FsULAc899iev5Z3obU9GrWZJfLzAqqeL4TyvsNi,富贵,"trigger 1.78× in the sensor slice (>1.65) — paper probes it, live declines (−$1.01/t measured)",23.041,winner,1.336,1.783,MOON_STEADY
2026-07-26 12:35:11.916978+00,43N9cGhUP9K1etigeymp6Hw7NbGSqjmStw3bHD6Lb86M,MemeBank,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.388,rug,1.115,1.243,RUG_RISK
2026-07-26 12:54:36.034732+00,FtNvVANm92AVEn3oav2vnt7tNjLMJjPLXBNmNrfcjct,Kimchi,inflow 1.13× below the 1.15× band (71% vs 45% win),1.843,rug,1.133,1.256,MOON_STEADY
2026-07-26 13:01:00.36609+00,7HgZh2WTi8AuT7XMEiKPnE65PyQToypciua6h6YZua4n,CASHCAT,"trigger 1.74× in the sensor slice (>1.65) — paper probes it, live declines (−$1.01/t measured)",3.609,winner,1.322,1.741,RUG_RISK
2026-07-26 13:12:52.996614+00,HgnwWpCGaXEJVwTf6pJZieeRpKviLK4WKdfDHPsK62aQ,Kimchi,clone wave: Kimchi rugged or still open on another mint <60m — live refuses relaunches (paper keeps exploring),9.022,winner,1.230,1.483,BASE
2026-07-26 13:13:43.790457+00,DXkEYiA4BAJyMgGk2SLs2zWHXFxqhEG7qq774gJzS3Vu,SalaryCat,"trigger 1.67× in the sensor slice (>1.65) — paper probes it, live declines (−$1.01/t measured)",8.710,winner,1.294,1.674,BASE
2026-07-26 13:21:14.451182+00,B5wvhcqbSRfucTRC3mgG7MfuxHDZ4Sbn3gVgioC7JruB,SalaryCat,pool 1993 below the 8000 depth floor — no exit at size,1.996,rug,1.206,1.453,MOON_STEADY
2026-07-26 13:26:57.666274+00,CY6BxhmETLzwSeFuxxmprZ89zcH3ycNLPkCBN3AtJ19o,SalaryCat,clone wave: SalaryCat rugged or still open on another mint <60m — live refuses relaunches (paper keeps exploring),2.992,winner,1.191,1.418,RISER
2026-07-26 13:36:37.820058+00,ECTAdnozwytBwP5U1VZvpimmL8Dtdr14vwaQU6pRJvfJ,puf,pool 2235 below the 8000 depth floor — no exit at size,2.722,winner,1.310,1.717,MOON_STEADY
2026-07-26 13:38:12.48408+00,4G5c3zCbwZd46sqzHKqramSQioPLMjF7Z6gKWQRSCCHF,puf,clone wave: puf rugged or still open on another mint <60m — live refuses relaunches (paper keeps exploring),2.178,winner,1.214,1.475,BASE
2026-07-26 13:43:58.347936+00,8iacRGnCAAnPxXrwP7gFXCjVK3h6hdLRgn9vsu91CJMC,SalaryCat,clone wave: SalaryCat rugged or still open on another mint <60m — live refuses relaunches (paper keeps exploring),2.450,winner,1.407,1.978,BASE
2026-07-26 13:56:26.960453+00,5Wxu4miXk6ThxctrbKkYMz5rgtK6XhMBVHrPS98oT99T,Simon,pool 2200 below the 8000 depth floor — no exit at size,2.140,winner,1.367,1.868,MOON_STEADY
2026-07-26 13:57:14.973202+00,5WngNjVBibUa3itkHLQiqNsbup9aTsSLgXGHxbpNSEx1,SalaryCat,clone wave: SalaryCat rugged or still open on another mint <60m — live refuses relaunches (paper keeps exploring),2.294,winner,1.309,1.713,BASE
2026-07-26 14:04:02.539797+00,3YG28gJQHaDRrQ1RHyD7WM5LSzKNuDysssJzSsKVuJDR,pijon,live_kill engaged,2.341,winner,1.201,1.442,RISER
2026-07-26 15:53:59.578249+00,9HZnWkKVNd4QttJVXAmBKcxCmj39q4PBfjcidBun5bPL,FDB,live_kill engaged,3.379,winner,1.106,1.223,BASE
2026-07-26 15:55:30.837827+00,G43TN1xgEKKkrUjAK3ETB6KNo7XDqMAsdwhui7X5gZZP,dickbutt,inflow 1.13× below the 1.15× band (71% vs 45% win),1.275,rug,1.130,1.275,MOON_STEADY
2026-07-26 15:55:56.72535+00,7iYmruqj7dfHzQc8js1NDRTj58yhSMJ128rxxkdxQ83r,FDB,live_kill engaged,1.502,rug,1.197,1.433,RISER
2026-07-26 15:59:38.478214+00,6a4S4BmkiXuVoyjebEBQ1gR5CNSCYKJsEyCznFdopump,SNOOPSEM,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.699,rug,1.131,1.241,RUG_RISK
2026-07-26 16:01:58.319544+00,CzvTd7AshA9TBaG6qMpSzohecYotqqWHd1HxygYqw5he,TA,live_kill engaged,2.283,winner,1.189,1.412,MOON_SLOW
2026-07-26 16:01:59.818191+00,E9fPMyR6XNGUtaFbPAqCccqY72pHp9JUREqjnG8pcWX1,TEPE,pool 2191 below the 8000 depth floor — no exit at size,2.261,winner,1.208,1.459,MOON_SLOW
2026-07-26 16:10:54.115918+00,8HJeLaE3MBK7xKpWLWPRo84yoYzFDVMArQXBENdrpump,RACCN,"inflow 1.20× below the 1.2× floor — sub-envelope crowd-pass ran −$0.81/t at size (F3 floor, ratified; paper probes it)",1.746,dud,1.197,1.389,BASE
2026-07-26 16:15:53.973155+00,99gaVFmzizRGpo4TeX2Evkjyv93NNxGePG2SNdTk9QVs,KITTY,live_kill engaged,2.682,winner,1.152,1.323,RUG_RISK
2026-07-26 16:17:19.407647+00,HWtZeK4dR4y4EiTD6ZhfGixUhQ4avNgSbqRfuYWqpump,2FACER,live_kill engaged,1.900,rug,1.131,1.240,BASE
2026-07-26 16:19:59.981963+00,46MuSfvDpM2ogyqm5xLx1ZQ91mRzKW9Kfg5tZkT3KAPA,TEPE,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.797,dud,1.169,1.367,RUG_RISK
2026-07-26 16:26:48.382839+00,53bWZpupbSVcFjpUGoe8iXkNA9tH5gKwMPHMhCRE16x,Nuta,live_kill engaged,4.468,winner,1.204,1.448,RISER
2026-07-26 16:30:11.543004+00,3BFyYXqE5EmWC97qe27o7kBcorbGM6w7haDXjH4tHPoc,CXMT,live_kill engaged,1.742,rug,1.182,1.354,RUG_RISK
2026-07-26 16:30:34.222994+00,DicGJMpRACww9xzmpbazK45EnhmdRq6V1QHkCk6bc33m,TEPE,pool 2134 below the 8000 depth floor — no exit at size,3.832,winner,1.318,1.739,RUG_RISK
2026-07-26 16:34:03.8647+00,CrPZD6V74jB2YdCjZjFveiz53nW2R8kaYmk2Y4fYEDKF,富贵,"inflow 1.17× below the 1.2× floor — sub-envelope crowd-pass ran −$0.81/t at size (F3 floor, ratified; paper probes it)",1.865,rug,1.172,1.370,BASE
2026-07-26 16:34:50.325873+00,APQfX1SCFTJtLD11FysqqqhZUy4JXkH4c5t4mPPYFNxn,Erc,live_kill engaged,1.601,dud,1.111,1.234,RUG_RISK
2026-07-26 16:35:53.172102+00,Ai66LHZG9MCzg1WKdawwqduVAXpNDUuV8M3uyq5ppump,CATE,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),12.322,winner,1.203,1.392,RUG_RISK
2026-07-26 16:39:28.007965+00,AsmDYUXi4bzk9sSKGDexxu5aV5qdRXVZxNdyFW1hKyYD,ANSEMPHONE,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.580,rug,1.105,1.221,RUG_RISK
2026-07-26 16:41:17.798959+00,A7B79hmTt69xuNTyUNXWfEd5uSmtETvcjJBwiwJfP7bN,富贵,clone wave: 富贵 rugged or still open on another mint <60m — live refuses relaunches (paper keeps exploring),10.552,winner,1.183,1.398,BASE
2026-07-26 16:44:27.301237+00,AdwBVhUf2zQBAhDeyNSkMXCcA3zFRg5oZdaw8rSvJEL5,SDC,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),3.725,winner,1.104,1.219,RUG_RISK
2026-07-26 16:46:47.852871+00,6habMXTeSFU5xfmg88vLr2eZ7GH5uYt9yFPM2FM7DFc9,BTK,live_kill engaged,1.979,rug,1.283,1.566,MOON_STEADY
2026-07-26 16:47:37.140209+00,81a5uAwiKExSKDqAZDb7GreQFFcEU1o3hKDPyYmqpump,BTK,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),6.548,winner,1.281,1.564,RUG_RISK
2026-07-26 16:50:06.493135+00,STJLRXiW3MjKMNWhcmj6VhaUB5yc9tRwnzrjXDXTrHJ,Kittens,pool 1989 below the 8000 depth floor — no exit at size,3.234,winner,1.141,1.302,MOON_SLOW
2026-07-26 16:50:12.074645+00,CWwypQdmWMvSKa9Fg8AhN42Jb781z9Z7mVDiJJmaTr17,BTK,live_kill engaged,9.209,winner,1.181,1.394,MOON_STEADY
2026-07-26 16:50:55.133347+00,GXosrb3AqpktMxdqZS7CLHeSeYjndVUtGPSX6WfwB6d9,CATE,live_kill engaged,15.651,winner,1.144,1.304,MOON_STEADY
2026-07-26 16:52:26.215495+00,6w4HymyN4PTvbeva2ycyGMxKKn5zH1Pz8UxwdA8Xpump,RACCOOS,live_kill engaged,2.888,winner,1.125,1.227,BASE
2026-07-26 16:54:04.70606+00,3xCHusuhCkVrHFLRj8QsreDGJzFnVyq6kreSQvERjBQn,BTK,live_kill engaged,1.570,rug,1.146,1.313,RUG_RISK
2026-07-26 16:54:12.382446+00,GrkoxcPZJWoVg4WF9WXyyCF5QGqGWi1KYzFwwVbvxbGP,BTK,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),2.430,winner,1.125,1.264,RUG_RISK
2026-07-26 16:56:37.397109+00,29BbwRRYSnA5aGAfHEaZjKvgQi72iescNVj9SKaMZq2c,BTK,live_kill engaged,1.517,rug,1.134,1.286,RUG_RISK
2026-07-26 17:02:18.320991+00,DuoUmfte35xVcpCcn6WQyBMQyQJ1wsQepuPBAJFXC9Gd,CATE,live_kill engaged,14.108,winner,1.247,1.557,RUG_RISK
2026-07-26 17:03:03.255052+00,26pbdro6mG13AxJGzP6mpEXrobrRfwb6yiRpWi5DzVaE,BTK,clone wave: BTK rugged or still open on another mint <60m — live refuses relaunches (paper keeps exploring),2.053,winner,1.143,1.308,RUG_RISK
2026-07-26 17:05:42.066404+00,HsNDP79pQAZpwKZrCg9H8RMGqbPpa8rxUv4z9DamwtGa,Kittens,pool 1988 below the 8000 depth floor — no exit at size,3.366,winner,1.166,1.359,MOON_SLOW
2026-07-26 17:28:35.818813+00,J3kv2J5mckFzsjZ9U6n6Jf9R8Vj7cR2hXcrxnuSwHxRW,CHUNGUS,live_kill engaged,3.527,winner,1.247,1.555,MOON_STEADY
2026-07-26 17:33:15.058744+00,5W51HUYr6yC79NjUCxnHaNw2Q3oQNC7L4sZVyEiKr3vy,CATE,live_kill engaged,3.057,winner,1.133,1.282,RUG_RISK
2026-07-26 17:33:34.892868+00,9eyo1yCAsNVWiBYidYwPxVm66RhVmzgEwJwnDcMjA92z,CATE,pool 2120 below the 8000 depth floor — no exit at size,2.988,winner,1.256,1.578,MOON_STEADY
2026-07-26 17:39:37.143309+00,5dxm8XTDLL3QRFLXRLENVhfP4YzWB7tkwVMyhR2Q4Pb,Bepe,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.635,rug,1.106,1.220,RUG_RISK
2026-07-26 17:40:47.750415+00,2BwosK2TEcUKNbJHk1jj9tvHmq8isSifU9uw7mQrKDTQ,CATE,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.970,rug,1.403,1.970,RUG_RISK
2026-07-26 17:41:58.922092+00,E7cLEWqNrQpPtrce32KQ8DJ33uZusbtCss8TmknztGjE,CHUNGUS,"trigger 1.91× in the sensor slice (>1.65) — paper probes it, live declines (−$1.01/t measured)",7.927,winner,1.382,1.912,RISER
2026-07-26 17:46:00.642905+00,DMQpPoVJTyrQE3uW9nbmSKtbxQb2HHFNv2W9VhiyqMDw,Facepalm,live_kill engaged,1.595,rug,1.101,1.213,RUG_RISK
2026-07-26 17:47:59.974579+00,DxvmowJcQ8fAHziJD3fA8ykKsSbdjhXT7CyRkxYKCWq8,BTK,clone wave: BTK rugged or still open on another mint <60m — live refuses relaunches (paper keeps exploring),1.558,dud,1.125,1.265,RUG_RISK
2026-07-26 17:52:26.357295+00,2qjeqhzmBLeCwNLQUESHow5NbmEAVGATZwDEKnp9YDyR,CHUNGUS,live_kill engaged,4.162,winner,1.206,1.453,RISER
2026-07-26 17:53:23.336463+00,6tMVbw2VFZAGDmc1ERtPwxxQdHMzHDuDBLj2srmw38ZW,COW,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.475,rug,1.122,1.258,RUG_RISK
2026-07-26 18:01:14.317905+00,BmEm7GZyKV4iaev5f1dM437fRiX9RChSBsvMyg8pnmc3,CATE,pool 1980 below the 8000 depth floor — no exit at size,3.960,winner,1.233,1.521,MOON_SLOW
2026-07-26 18:06:47.269595+00,8WqKeG6nSauFFgsGrt31hM4bUaZL6RpsxJTZhXgBZdBz,のニコ,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.362,rug,1.140,1.300,RUG_RISK
2026-07-26 18:11:16.604227+00,3FhrFiAdqyJaoWj2gxDjFN2YsNqcX4ZR9ZYUgKC7HJWe,Yeontan,"inflow 1.19× below the 1.2× floor — sub-envelope crowd-pass ran −$0.81/t at size (F3 floor, ratified; paper probes it)",3.184,winner,1.189,1.414,RISER
2026-07-26 18:13:44.426083+00,DHE8mv1KosPXKuKmoy5h9LFF4RmAtDwMcBJRjwNcP7mc,Yeontan,live_kill engaged,11.702,winner,1.120,1.254,MOON_STEADY
2026-07-26 18:17:47.394145+00,Bb4kvMRd3J1Zxd7pRmdyJcn9uMaxDieQsdrT6ti9jV7Q,COMA,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),4.961,winner,1.137,1.290,RUG_RISK
